  Time                  (V(MagIn))@1          (V(MagIn))@2         
  4.205982963596e-006  1.232468678326e+002  1.232466733252e+002  
  4.209432954941e-006  1.232558547191e+002  1.232555238314e+002  
  4.212882946287e-006  1.232656906700e+002  1.232656551816e+002  
  4.215001028671e-006  1.232716137603e+002  1.232717304109e+002  
  4.218451020017e-006  1.232789742143e+002  1.232790651876e+002  
  4.220000000060e-006  1.232811144495e+002  1.232811132997e+002  
  4.221901011362e-006  1.232821428154e+002  1.232821323375e+002  
  4.223633085086e-006  1.232815603170e+002  1.232816180615e+002  
  4.225351002707e-006  1.232797028515e+002  1.232798027857e+002  
  4.228786837950e-006  1.232726384281e+002  1.232726716311e+002  
  4.229678672447e-006  1.232700436676e+002  1.232700687654e+002  
  4.231462341442e-006  1.232639391535e+002  1.232640048764e+002  
  4.232250985398e-006  1.232609049514e+002  1.232609915948e+002  
  4.233828273311e-006  1.232546805625e+002  1.232547712741e+002  
  4.235583630099e-006  1.232477383044e+002  1.232478143530e+002  
  4.239033621445e-006  1.232344946958e+002  1.232345550762e+002  
  4.239221376076e-006  1.232337852910e+002  1.232338444758e+002  
  4.239596885338e-006  1.232323687662e+002  1.232324259457e+002  
  4.240347903862e-006  1.232295579411e+002  1.232296101993e+002  
  4.241849940910e-006  1.232242150115e+002  1.232242532762e+002  
  4.242600959434e-006  1.232217718966e+002  1.232217900347e+002  
  4.244102996483e-006  1.232174465754e+002  1.232174687539e+002  
  4.247107070579e-006  1.232109533163e+002  1.232110362977e+002  
  4.250557061925e-006  1.232063905795e+002  1.232064876209e+002  
  4.254007053270e-006  1.232044351050e+002  1.232044317194e+002  
  4.257457044616e-006  1.232040194863e+002  1.232042711338e+002  
  4.260907035961e-006  1.232042169862e+002  1.232043800515e+002  
  4.263300907507e-006  1.232043771321e+002  1.232042704117e+002  
  4.266750898852e-006  1.232034735022e+002  1.232032296986e+002  
  4.270000000080e-006  1.232004060987e+002  1.232003268954e+002  
  4.271247330518e-006  1.231985745638e+002  1.231985994526e+002  
  4.273742157431e-006  1.231934787492e+002  1.231935658586e+002  
  4.276983136708e-006  1.231849058258e+002  1.231849225645e+002  
  4.280433128053e-006  1.231749172343e+002  1.231748538673e+002  
  4.283883119398e-006  1.231663379674e+002  1.231662386116e+002  
  4.286082717055e-006  1.231618893764e+002  1.231616726396e+002  
  4.289532708401e-006  1.231561654707e+002  1.231559030741e+002  
  4.289833898121e-006  1.231557383586e+002  1.231554789044e+002  
  4.290436277562e-006  1.231549179403e+002  1.231546594257e+002  
  4.291641036445e-006  1.231533494209e+002  1.231530817150e+002  
  4.294050554210e-006  1.231503014830e+002  1.231500978909e+002  
  4.296131501371e-006  1.231479626816e+002  1.231478171018e+002  
  4.299581492716e-006  1.231452670796e+002  1.231451209611e+002  
  4.301133076125e-006  1.231445249210e+002  1.231443841094e+002  
  4.304236242944e-006  1.231444201976e+002  1.231443380918e+002  
  4.307686234290e-006  1.231465536309e+002  1.231464912295e+002  
  4.311136225635e-006  1.231506130183e+002  1.231504178877e+002  
  4.312176699215e-006  1.231520434880e+002  1.231518108182e+002  
  4.314257646376e-006  1.231546570891e+002  1.231544175505e+002  
  4.317671129876e-006  1.231562487295e+002  1.231561018489e+002  
  4.321121121222e-006  1.231544759685e+002  1.231543307070e+002  
  4.324402492275e-006  1.231507989369e+002  1.231506457317e+002  
  4.325930377865e-006  1.231487625384e+002  1.231484969336e+002  
  4.328986233497e-006  1.231455605514e+002  1.231453466568e+002  
  4.332436224842e-006  1.231443911794e+002  1.231443351312e+002  
  4.335886216188e-006  1.231461160874e+002  1.231461309483e+002  
  4.339336207533e-006  1.231499013468e+002  1.231498422334e+002  
  4.342786198878e-006  1.231543145236e+002  1.231542477520e+002  
  4.346236190224e-006  1.231609178484e+002  1.231608567260e+002  
  4.349432954961e-006  1.231704979406e+002  1.231701120976e+002  
  4.352882946307e-006  1.231833577217e+002  1.231826689770e+002  
  4.355001028691e-006  1.231921575169e+002  1.231915605464e+002  
  4.358451020037e-006  1.232067123381e+002  1.232064054169e+002  
  4.360000000080e-006  1.232129573518e+002  1.232125944524e+002  
  4.361901011382e-006  1.232191124206e+002  1.232188534906e+002  
  4.363633085106e-006  1.232227889860e+002  1.232228745245e+002  
  4.365351002727e-006  1.232247593601e+002  1.232249386144e+002  
  4.368786837970e-006  1.232261079111e+002  1.232265528025e+002  
  4.369678672467e-006  1.232262601519e+002  1.232267807349e+002  
  4.371462341462e-006  1.232273415755e+002  1.232276935040e+002  
  4.374912332807e-006  1.232301994106e+002  1.232302194526e+002  
  4.375583630119e-006  1.232307852960e+002  1.232305866311e+002  
  4.376926224743e-006  1.232317075898e+002  1.232313363665e+002  
  4.379221376096e-006  1.232342815198e+002  1.232342818261e+002  
  4.382671367441e-006  1.232412008087e+002  1.232415916363e+002  
  4.386121358786e-006  1.232478178618e+002  1.232482666008e+002  
  4.387107070599e-006  1.232492975750e+002  1.232494244595e+002  
  4.389078494225e-006  1.232511354724e+002  1.232508359484e+002  
  4.390557061945e-006  1.232515934005e+002  1.232513155921e+002  
  4.393514197384e-006  1.232505323309e+002  1.232505029959e+002  
  4.394007053290e-006  1.232501046797e+002  1.232501025485e+002  
  4.394992765103e-006  1.232489948936e+002  1.232490039744e+002  
  4.396964188729e-006  1.232461678282e+002  1.232460969605e+002  
  4.397457044636e-006  1.232453975638e+002  1.232452462568e+002  
  4.398442756449e-006  1.232438306442e+002  1.232435200627e+002  
  4.400414180075e-006  1.232407683347e+002  1.232402675584e+002  
  4.400907035981e-006  1.232400340944e+002  1.232395415599e+002  
  4.401892747794e-006  1.232386934654e+002  1.232382653921e+002  
  4.403300907527e-006  1.232371508633e+002  1.232369001102e+002  
  4.406117226992e-006  1.232360424365e+002  1.232362882939e+002  
  4.406750898872e-006  1.232362461968e+002  1.232365792812e+002  
  4.408018242632e-006  1.232373676975e+002  1.232377370318e+002  
  4.410000000100e-006  1.232411962817e+002  1.232413194054e+002  
  4.411247330538e-006  1.232448327462e+002  1.232446766294e+002  
  4.413742157451e-006  1.232537369810e+002  1.232531557911e+002  
  4.416983136728e-006  1.232657264969e+002  1.232654536442e+002  
  4.420433128073e-006  1.232750430732e+002  1.232751544850e+002  
  4.423883119418e-006  1.232773420084e+002  1.232771538785e+002  
  4.426082717075e-006  1.232742169582e+002  1.232742037466e+002  
  4.429532708421e-006  1.232628979952e+002  1.232636351295e+002  
  4.431641036465e-006  1.232532522151e+002  1.232541674234e+002  
  4.434050554230e-006  1.232416066184e+002  1.232423389339e+002  
  4.436131501391e-006  1.232316331585e+002  1.232319565857e+002  
  4.438212448552e-006  1.232224473911e+002  1.232233100139e+002  
  4.439581492736e-006  1.232173581856e+002  1.232176214798e+002  
  4.441133076145e-006  1.232129018466e+002  1.232129306508e+002  
  4.444236242964e-006  1.232080702785e+002  1.232078911386e+002  
  4.447686234310e-006  1.232083282500e+002  1.232086040435e+002  
  4.451136225655e-006  1.232132005871e+002  1.232135966836e+002  
  4.454586217000e-006  1.232190282189e+002  1.232188757977e+002  
  4.457671129896e-006  1.232216308125e+002  1.232212155696e+002  
  4.461121121242e-006  1.232199098244e+002  1.232198058643e+002  
  4.464402492295e-006  1.232139915876e+002  1.232138782139e+002  
  4.465930377885e-006  1.232098350761e+002  1.232094936374e+002  
  4.468986233517e-006  1.231994561542e+002  1.231990551170e+002  
  4.472436224862e-006  1.231863141575e+002  1.231862979045e+002  
  4.475886216208e-006  1.231741439507e+002  1.231741062032e+002  
  4.479336207553e-006  1.231649554084e+002  1.231649491809e+002  
  4.482786198898e-006  1.231602477685e+002  1.231604125880e+002  
  4.486236190244e-006  1.231597086059e+002  1.231600671433e+002  
  4.489432954981e-006  1.231610948621e+002  1.231617228693e+002  
  4.492882946327e-006  1.231630903532e+002  1.231630057716e+002  
  4.495001028711e-006  1.231634847099e+002  1.231631239681e+002  
  4.498451020057e-006  1.231620968857e+002  1.231622040070e+002  
  4.500000000100e-006  1.231606078015e+002  1.231610353718e+002  
  4.501901011402e-006  1.231579182286e+002  1.231583560698e+002  
  4.503633085126e-006  1.231546237685e+002  1.231548327884e+002  
  4.505351002747e-006  1.231505743402e+002  1.231505220180e+002  
  4.508786837990e-006  1.231409743254e+002  1.231409484261e+002  
  4.509678672487e-006  1.231382989907e+002  1.231383892228e+002  
  4.511462341482e-006  1.231331080381e+002  1.231333560001e+002  
  4.514912332827e-006  1.231238182090e+002  1.231239389842e+002  
  4.515583630139e-006  1.231221370676e+002  1.231221674809e+002  
  4.516926224763e-006  1.231190008592e+002  1.231188742944e+002  
  4.519611414010e-006  1.231141320011e+002  1.231139737834e+002  
  4.522671367461e-006  1.231112602846e+002  1.231112319990e+002  
  4.526121358806e-006  1.231104065734e+002  1.231104834539e+002  
  4.527107070619e-006  1.231105383559e+002  1.231105230172e+002  
  4.529078494245e-006  1.231111402100e+002  1.231110201774e+002  
  4.530557061965e-006  1.231118206028e+002  1.231118227190e+002  
  4.533514197404e-006  1.231135552293e+002  1.231137818322e+002  
  4.534992765123e-006  1.231144264370e+002  1.231145746666e+002  
  4.537457044656e-006  1.231152929354e+002  1.231153000635e+002  
  4.538442756469e-006  1.231153927840e+002  1.231154142491e+002  
  4.540414180095e-006  1.231152087187e+002  1.231152860859e+002  
  4.541892747814e-006  1.231147416567e+002  1.231148377709e+002  
  4.543300907547e-006  1.231140360016e+002  1.231141376877e+002  
  4.546117227012e-006  1.231120364821e+002  1.231121382334e+002  
  4.548018242652e-006  1.231104129025e+002  1.231104614753e+002  
  4.550000000120e-006  1.231085539303e+002  1.231085258915e+002  
  4.551247330558e-006  1.231072606170e+002  1.231072248626e+002  
  4.553742157471e-006  1.231043763432e+002  1.231044719101e+002  
  4.556983136748e-006  1.231005637066e+002  1.231009111486e+002  
  4.560433128093e-006  1.230976796668e+002  1.230979757992e+002  
  4.563883119438e-006  1.230971408842e+002  1.230973023023e+002  
  4.566082717095e-006  1.230982108936e+002  1.230988559090e+002  
  4.569382113600e-006  1.231022199362e+002  1.231025442749e+002  
  4.569532708441e-006  1.231024029216e+002  1.231027436143e+002  
  4.571641036485e-006  1.231062764137e+002  1.231061644790e+002  
  4.575091027830e-006  1.231127810206e+002  1.231123556416e+002  
  4.576131501411e-006  1.231145948078e+002  1.231142490671e+002  
  4.578212448572e-006  1.231178096804e+002  1.231177326152e+002  
  4.579581492756e-006  1.231196610144e+002  1.231196635334e+002  
  4.581133076165e-006  1.231216084565e+002  1.231215877069e+002  
  4.584236242984e-006  1.231252016540e+002  1.231251185641e+002  
  4.587686234330e-006  1.231287628098e+002  1.231287020824e+002  
  4.591136225675e-006  1.231317859963e+002  1.231317645262e+002  
  4.594586217020e-006  1.231340919119e+002  1.231339766788e+002  
  4.598036208366e-006  1.231350871543e+002  1.231348637409e+002  
  4.601121121262e-006  1.231340175312e+002  1.231337400510e+002  
  4.604402492315e-006  1.231314484135e+002  1.231311145435e+002  
  4.607852483661e-006  1.231295280689e+002  1.231294578667e+002  
  4.611302475006e-006  1.231310140999e+002  1.231308976548e+002  
  4.612436224882e-006  1.231324507906e+002  1.231322850854e+002  
  4.614703809087e-006  1.231366877870e+002  1.231366913921e+002  
  4.615886216228e-006  1.231395596055e+002  1.231396569116e+002  
  4.618251030509e-006  1.231464983494e+002  1.231465945422e+002  
  4.619336207573e-006  1.231502166614e+002  1.231502980340e+002  
  4.621506561701e-006  1.231580794812e+002  1.231583067622e+002  
  4.622786198918e-006  1.231627357670e+002  1.231629447304e+002  
  4.625345473353e-006  1.231713320848e+002  1.231715429331e+002  
  4.626236190264e-006  1.231742163862e+002  1.231744060471e+002  
  4.628017624085e-006  1.231801217790e+002  1.231803178033e+002  
  4.629432955001e-006  1.231848101026e+002  1.231851364627e+002  
  4.632263430570e-006  1.231940904579e+002  1.231946284331e+002  
  4.635001028731e-006  1.232030824060e+002  1.232033376987e+002  
  4.638451020077e-006  1.232139100881e+002  1.232136004442e+002  
  4.640000000120e-006  1.232182369327e+002  1.232179525004e+002  
  4.643097951532e-006  1.232254088165e+002  1.232254135225e+002  
  4.645351002767e-006  1.232290892957e+002  1.232290894291e+002  
  4.648786838010e-006  1.232319913766e+002  1.232319214675e+002  
  4.651462341502e-006  1.232329307041e+002  1.232329008092e+002  
  4.654912332847e-006  1.232367272504e+002  1.232367208600e+002  
  4.656926224783e-006  1.232413930808e+002  1.232412674656e+002  
  4.659611414030e-006  1.232486521211e+002  1.232482924379e+002  
  4.662671367481e-006  1.232573213166e+002  1.232563713562e+002  
  4.666121358826e-006  1.232664696722e+002  1.232664068346e+002  
  4.669571350172e-006  1.232736440323e+002  1.232739054088e+002  
  4.673021341517e-006  1.232768806266e+002  1.232761730087e+002  
  4.676471332863e-006  1.232768364917e+002  1.232760402792e+002  
  4.678442756489e-006  1.232756845763e+002  1.232754187904e+002  
  4.681892747834e-006  1.232739893053e+002  1.232741515223e+002  
  4.683300907567e-006  1.232739384877e+002  1.232741715646e+002  
  4.686117227032e-006  1.232757401124e+002  1.232759013906e+002  
  4.688018242672e-006  1.232778940201e+002  1.232781488772e+002  
  4.691247330578e-006  1.232835444518e+002  1.232841453286e+002  
  4.694697321924e-006  1.232923173362e+002  1.232927793326e+002  
  4.696983136768e-006  1.232983311532e+002  1.232983023776e+002  
  4.700433128113e-006  1.233032756692e+002  1.233031218002e+002  
  4.703883119458e-006  1.233016480324e+002  1.233020027345e+002  
  4.707333110804e-006  1.232942645442e+002  1.232945957493e+002  
  4.709532708461e-006  1.232870101713e+002  1.232868581331e+002  
  4.711641036505e-006  1.232792921801e+002  1.232790828600e+002  
  4.713356905216e-006  1.232731282714e+002  1.232726728333e+002  
  4.715091027850e-006  1.232673241894e+002  1.232669104569e+002  
  4.718212448592e-006  1.232590843906e+002  1.232588866697e+002  
  4.721133076185e-006  1.232552818882e+002  1.232547371745e+002  
  4.724236243004e-006  1.232551371238e+002  1.232543969565e+002  
  4.726645760769e-006  1.232573758603e+002  1.232568101669e+002  
  4.727686234350e-006  1.232584651717e+002  1.232578522350e+002  
  4.729767181510e-006  1.232606238572e+002  1.232602281054e+002  
  4.731136225695e-006  1.232618539403e+002  1.232617911780e+002  
  4.733874314064e-006  1.232627508368e+002  1.232626185783e+002  
  4.737324305410e-006  1.232600495258e+002  1.232597242018e+002  
  4.740774296755e-006  1.232518548605e+002  1.232514872617e+002  
  4.741121121282e-006  1.232506993186e+002  1.232505463222e+002  
  4.741814770335e-006  1.232482022337e+002  1.232476400908e+002  
  4.743202068443e-006  1.232425172649e+002  1.232418276282e+002  
  4.744402492335e-006  1.232369687151e+002  1.232367981259e+002  
  4.746803441933e-006  1.232251830553e+002  1.232251828164e+002  
  4.747852483681e-006  1.232200220939e+002  1.232201077642e+002  
  4.749950567177e-006  1.232100657013e+002  1.232101880626e+002  
  4.751302475026e-006  1.232038778652e+002  1.232037962662e+002  
  4.754006290725e-006  1.231924979383e+002  1.231928557373e+002  
  4.755886216248e-006  1.231858347495e+002  1.231865039258e+002  
  4.759336207593e-006  1.231772716849e+002  1.231778506744e+002  
  4.762786198938e-006  1.231732081242e+002  1.231735977764e+002  
  4.766236190284e-006  1.231722313312e+002  1.231723114200e+002  
  4.769200031245e-006  1.231721398187e+002  1.231720145143e+002  
  4.772263430590e-006  1.231712852732e+002  1.231712280433e+002  
  4.773855060870e-006  1.231697778890e+002  1.231699061493e+002  
  4.775001028751e-006  1.231686925780e+002  1.231685000807e+002  
  4.777292827343e-006  1.231645974267e+002  1.231646035892e+002  
  4.779616297428e-006  1.231597694190e+002  1.231593364513e+002  
  4.780000000140e-006  1.231588611111e+002  1.231583524454e+002  
  4.780767409941e-006  1.231566247046e+002  1.231562972816e+002  
